"APPLIANCE","POOL","SHARE","PROJECT","EXPORT","DATACENTER"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@192.168.21.36/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@192.168.21.8/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@192.168.21.7/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@192.168.21.6/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@192.168.21.5/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@192.168.21.4/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@192.168.21.3/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@192.168.21.2/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@192.168.21.1/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@10.37.144.168/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@10.37.144.167/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@10.21.79.128/28","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","root=@192.168.21.63/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@192.168.21.64/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@192.168.21.65/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@192.168.21.66/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@192.168.21.33/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@192.168.21.34/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@192.168.21.35/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@192.168.21.36/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@192.168.21.8/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@192.168.21.7/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@192.168.21.6/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@192.168.21.5/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@192.168.21.4/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@192.168.21.3/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@192.168.21.2/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","LOG_ORACLE_C3_ZFS","LOG_ORACLE_C3_ZFS","@192.168.21.1/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","PPM_ZFS","DBaaS-Padova_C3","@192.168.21.63/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","PPM_ZFS","DBaaS-Padova_C3","@192.168.21.64/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","PPM_ZFS","DBaaS-Padova_C3","@192.168.21.65/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","PPM_ZFS","DBaaS-Padova_C3","@192.168.21.66/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","PPM_ZFS","DBaaS-Padova_C3","@192.168.21.33/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","PPM_ZFS","DBaaS-Padova_C3","@192.168.21.34/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","PPM_ZFS","DBaaS-Padova_C3","@192.168.21.35/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","PPM_ZFS","DBaaS-Padova_C3","@192.168.21.36/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","PPM_ZFS","DBaaS-Padova_C3","@192.168.21.4/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","PPM_ZFS","DBaaS-Padova_C3","@192.168.21.3/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","PPM_ZFS","DBaaS-Padova_C3","@192.168.21.2/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","PPM_ZFS","DBaaS-Padova_C3","@192.168.21.1/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","PPM_ZFS","DBaaS-Padova_C3","root=@192.168.21.63/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","PPM_ZFS","DBaaS-Padova_C3","@192.168.21.64/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","PPM_ZFS","DBaaS-Padova_C3","@192.168.21.65/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","PPM_ZFS","DBaaS-Padova_C3","@192.168.21.66/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","PPM_ZFS","DBaaS-Padova_C3","@192.168.21.33/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","PPM_ZFS","DBaaS-Padova_C3","@192.168.21.34/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","PPM_ZFS","DBaaS-Padova_C3","@192.168.21.35/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","PPM_ZFS","DBaaS-Padova_C3","@192.168.21.36/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","PPM_ZFS","DBaaS-Padova_C3","@192.168.21.4/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","PPM_ZFS","DBaaS-Padova_C3","@192.168.21.3/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","PPM_ZFS","DBaaS-Padova_C3","@192.168.21.2/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","PPM_ZFS","DBaaS-Padova_C3","@192.168.21.1/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","G51Mobile_ZFS","DBaaS-Padova_C3","@10.21.78.42/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","G51Mobile_ZFS","DBaaS-Padova_C3","@10.21.78.40/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","G51Mobile_ZFS","DBaaS-Padova_C3","@192.168.21.33/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","G51Mobile_ZFS","DBaaS-Padova_C3","@192.168.21.34/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","G51Mobile_ZFS","DBaaS-Padova_C3","@192.168.21.35/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","G51Mobile_ZFS","DBaaS-Padova_C3","@192.168.21.36/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","G51Mobile_ZFS","DBaaS-Padova_C3","root=@192.168.21.33/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","G51Mobile_ZFS","DBaaS-Padova_C3","@192.168.21.34/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","G51Mobile_ZFS","DBaaS-Padova_C3","@192.168.21.35/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","G51Mobile_ZFS","DBaaS-Padova_C3","@192.168.21.36/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.63/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.64/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.65/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.66/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.33/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.34/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.35/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.36/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.8/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.7/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.6/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.5/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.4/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.3/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.2/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.1/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@10.37.144.167/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@10.37.144.168/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","root=@192.168.21.63/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.64/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.65/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.66/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.33/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.34/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.35/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.36/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.8/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.7/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.6/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.5/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.4/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.3/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.2/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GEM_ZFS","DBaaS-Padova_C3","@192.168.21.1/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@10.37.179.4/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@10.37.179.5/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@10.37.179.6/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@10.37.179.7/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@192.168.21.63/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@192.168.21.64/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@192.168.21.65/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@192.168.21.66/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@192.168.21.33/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@192.168.21.34/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@192.168.21.35/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@192.168.21.36/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@192.168.21.4/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@192.168.21.3/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@192.168.21.2/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@192.168.21.1/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@10.37.144.167/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@10.37.144.168/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","root=@192.168.21.63/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@192.168.21.64/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@192.168.21.65/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@192.168.21.66/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@192.168.21.33/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@192.168.21.34/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@192.168.21.35/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@192.168.21.36/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@192.168.21.4/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@192.168.21.3/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@192.168.21.2/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","SxROAM_ZFS","DBaaS-Padova_C3","@192.168.21.1/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.63/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.64/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.65/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.66/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.33/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.34/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.35/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.36/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@10.21.87.132/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.8/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.7/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.6/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.5/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.4/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.3/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.2/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.1/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@10.37.144.167/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@10.37.144.168/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","root=@192.168.21.63/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.64/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.65/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.66/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.33/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.34/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.35/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.36/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.8/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.7/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.6/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.5/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.4/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.3/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.2/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","GRR_ZFS","DBaaS-Padova_C3","@192.168.21.1/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@192.168.21.63/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@192.168.21.64/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@192.168.21.65/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@192.168.21.66/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@192.168.21.33/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@192.168.21.34/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@192.168.21.35/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@192.168.21.36/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@10.21.78.46/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@10.21.78.44/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@10.21.78.42/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@10.21.78.40/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@10.22.103.200/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@10.22.103.199/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@192.168.21.4/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@192.168.21.3/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@192.168.21.2/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@192.168.21.1/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","root=@192.168.21.63/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@192.168.21.64/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@192.168.21.65/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@192.168.21.66/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@192.168.21.33/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@192.168.21.34/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@192.168.21.35/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@192.168.21.36/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@192.168.21.4/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@192.168.21.3/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@192.168.21.2/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","QDFATTM-EFBM","DBaaS-Padova_C3","@192.168.21.1/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","WAMS_ZFS","DBaaS-Padova_C3","@192.168.21.63/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","WAMS_ZFS","DBaaS-Padova_C3","@192.168.21.64/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","WAMS_ZFS","DBaaS-Padova_C3","@192.168.21.65/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","WAMS_ZFS","DBaaS-Padova_C3","@192.168.21.66/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","WAMS_ZFS","DBaaS-Padova_C3","@192.168.21.33/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","WAMS_ZFS","DBaaS-Padova_C3","@192.168.21.34/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","WAMS_ZFS","DBaaS-Padova_C3","@192.168.21.35/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","WAMS_ZFS","DBaaS-Padova_C3","@192.168.21.36/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","WAMS_ZFS","DBaaS-Padova_C3","@192.168.21.8/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","WAMS_ZFS","DBaaS-Padova_C3","@192.168.21.7/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","WAMS_ZFS","DBaaS-Padova_C3","@192.168.21.6/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","WAMS_ZFS","DBaaS-Padova_C3","@192.168.21.5/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","WAMS_ZFS","DBaaS-Padova_C3","@192.168.21.4/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","WAMS_ZFS","DBaaS-Padova_C3","@192.168.21.3/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","WAMS_ZFS","DBaaS-Padova_C3","@192.168.21.2/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","WAMS_ZFS","DBaaS-Padova_C3","@192.168.21.1/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","WAMS_ZFS","DBaaS-Padova_C3","@10.37.144.167/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","WAMS_ZFS","DBaaS-Padova_C3","@10.37.144.168/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","WAMS_ZFS","DBaaS-Padova_C3","root=@192.168.21.63/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","WAMS_ZFS","DBaaS-Padova_C3","@192.168.21.64/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","WAMS_ZFS","DBaaS-Padova_C3","@192.168.21.65/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","WAMS_ZFS","DBaaS-Padova_C3","@192.168.21.66/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","WAMS_ZFS","DBaaS-Padova_C3","@192.168.21.33/32","Padova"
"PD1ZFSDBAAS-M203D","Pool-02","WAMS_ZFS","DBaaS-Padova_C3","@192.168.21.34/32","Padova"
